City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Fethiye,TR,2022-01-02 10:12:46,36.6217,29.1164,66.07,49,2,4.63
296,Cayenne,GF,2022-01-02 10:12:46,4.9333,-52.3333,79.09,83,75,8.01
297,Bronnoysund,NO,2022-01-02 10:12:47,65.4625,12.1997,39.2,81,40,24.16
298,Mayor Pablo Lagerenza,PY,2022-01-02 10:12:47,-19.9309,-60.7718,80.51,66,2,10.29
299,Tanout,NE,2022-01-02 10:12:47,14.9709,8.8879,69.08,25,25,21.5
300,Chardara,KZ,2022-01-02 10:11:58,41.2547,67.9692,53.6,47,25,11.01
301,Grindavik,IS,2022-01-02 10:12:48,63.8424,-22.4338,25.27,58,75,33.38
302,Coihueco,CL,2022-01-02 10:12:48,-36.6167,-71.8333,56.14,88,91,5.75
303,Mishan,CN,2022-01-02 10:12:49,45.55,131.8833,2.08,78,60,10.96
304,Asau,RO,2022-01-02 10:12:49,46.4333,26.4,46.4,73,100,2.68
305,Vikhorevka,RU,2022-01-02 10:12:19,56.1201,101.1636,-0.76,98,100,2.86
306,Athabasca,CA,2022-01-02 10:12:50,54.7169,-113.2854,1.4,98,90,1.68
307,Nanortalik,GL,2022-01-02 10:12:50,60.1432,-45.2371,25.84,85,100,5.1
308,Mosetse,BW,2022-01-02 10:12:50,-20.75,26.65,91.44,29,2,4.43
309,Farafangana,MG,2022-01-02 10:12:51,-22.8167,47.8333,83.91,72,48,8.55
310,Loiza,PR,2022-01-02 10:12:51,18.4313,-65.8802,75.2,72,40,0.0
311,Vestmannaeyjar,IS,2022-01-02 10:12:51,63.4427,-20.2734,26.91,53,31,21.54
312,Huaihua,CN,2022-01-02 10:12:52,27.5494,109.9592,49.53,69,74,2.21
313,Sao Joao Da Barra,BR,2022-01-02 10:12:52,-21.6403,-41.0511,77.09,90,100,9.69
314,Vardo,NO,2022-01-02 10:12:52,70.3705,31.1107,23.36,59,100,14.0
315,Morgan City,US,2022-01-02 10:13:53,29.6994,-91.2068,75.04,100,90,9.22
316,Kharp,RU,2022-01-02 10:13:53,66.8014,65.8081,-2.54,96,100,6.69
317,Oussouye,SN,2022-01-02 10:13:54,12.485,-16.5469,82.08,18,50,13.42
318,Mount Pleasant,US,2022-01-02 10:13:54,32.7941,-79.8626,69.1,94,75,5.99
319,Punta Alta,AR,2022-01-02 10:13:54,-38.8759,-62.0736,74.73,40,100,13.35
320,Boende,CD,2022-01-02 10:13:55,-0.2167,20.8667,92.89,45,74,0.69
321,Smithers,CA,2022-01-02 10:13:55,54.7804,-127.1743,19.17,96,100,1.48
322,Arak,IR,2022-01-02 10:13:56,34.0917,49.6892,42.04,63,100,1.32
323,Eldoret,KE,2022-01-02 10:13:56,0.5204,35.2699,76.91,32,51,10.63
324,Tura,IN,2022-01-02 10:13:56,25.5198,90.2201,72.64,40,0,4.41
325,Hithadhoo,MV,2022-01-02 10:13:56,-0.6,73.0833,82.4,73,40,8.39
326,Kasama,ZM,2022-01-02 10:13:57,-10.2129,31.1808,84.16,42,78,1.23
327,Nelson Bay,AU,2022-01-02 10:13:57,-32.7167,152.15,75.09,77,0,1.99
328,Lorengau,PG,2022-01-02 10:13:57,-2.0226,147.2712,81.45,79,100,7.23
329,Belyy Yar,RU,2022-01-02 10:13:58,53.6039,91.3903,1.85,83,100,0.0
330,Bhanjanagar,IN,2022-01-02 10:13:58,19.9333,84.5833,79.2,44,34,5.19
331,Stromness,GB,2022-01-02 10:13:58,58.965,-3.296,46.65,77,99,26.37
332,Tual,ID,2022-01-02 10:13:59,-5.6667,132.75,82.96,75,100,10.67
333,Lavrentiya,RU,2022-01-02 10:13:59,65.5833,-171.0,-1.59,84,100,4.03
334,Adiake,CI,2022-01-02 10:13:59,5.2863,-3.304,80.19,64,36,5.86
335,Saint-Louis,SN,2022-01-02 10:14:00,16.3333,-15.0,78.26,13,97,17.92
336,Coihaique,CL,2022-01-02 10:13:59,-45.5752,-72.0662,41.61,93,0,4.61
337,Moa,CU,2022-01-02 10:14:01,20.6569,-74.9403,76.08,75,79,12.53
338,Maxixe,MZ,2022-01-02 10:14:01,-23.8597,35.3472,89.53,53,7,12.41
339,Panzhihua,CN,2022-01-02 10:14:01,26.5851,101.7128,62.92,50,1,1.39
340,Luau,AO,2022-01-02 10:14:02,-10.7073,22.2247,77.45,64,57,6.04
341,Bintulu,MY,2022-01-02 10:14:03,3.1667,113.0333,79.03,83,100,3.31
342,Tiznit,MA,2022-01-02 10:14:03,29.5833,-9.5,65.91,30,0,4.56
343,Ngorongoro,TZ,2022-01-02 10:14:03,-3.2397,35.4875,72.36,47,23,0.6
344,Polczyn-Zdroj,PL,2022-01-02 10:14:04,53.7642,16.0957,47.89,83,100,18.63
345,Kaniama,CD,2022-01-02 10:14:04,-7.5667,24.1833,82.08,65,97,1.72
346,Kutum,SD,2022-01-02 10:14:04,14.2,24.6667,66.45,20,30,13.06
347,Ancud,CL,2022-01-02 10:14:05,-41.8697,-73.8203,51.33,70,100,15.75
348,Vostok,RU,2022-01-02 10:14:05,46.4856,135.8833,-7.11,96,100,7.76
349,Alofi,NU,2022-01-02 10:14:05,-19.0595,-169.9187,76.21,86,100,20.15
350,Khilok,RU,2022-01-02 10:14:06,51.3674,110.4676,5.61,89,98,12.48
351,Luba,GQ,2022-01-02 10:14:06,3.4568,8.5547,82.33,76,91,3.67
352,Cefalu,IT,2022-01-02 10:14:06,38.0386,14.0229,60.82,80,6,1.01
353,Antalaha,MG,2022-01-02 10:14:07,-14.9003,50.2788,85.59,67,84,8.63
354,Tromso,NO,2022-01-02 10:14:08,69.6496,18.957,26.62,50,20,3.0
355,Kurchum,KZ,2022-01-02 10:14:08,48.5722,83.6542,6.33,84,74,3.11
356,La Plaine,DM,2022-01-02 10:14:09,15.3333,-61.25,75.54,67,41,14.36
357,Agirish,RU,2022-01-02 10:15:09,61.9247,63.0231,11.57,96,100,1.39
358,Kawalu,ID,2022-01-02 10:15:10,-7.3817,108.2082,80.46,72,49,5.26
359,Las Cruces,US,2022-01-02 10:15:10,32.3123,-106.7783,31.01,54,1,3.0
360,Wonthaggi,AU,2022-01-02 10:15:10,-38.6044,145.5913,68.2,82,60,8.7
361,Rio Gallegos,AR,2022-01-02 10:15:11,-51.6226,-69.2181,42.85,65,0,23.02
362,Talnakh,RU,2022-01-02 10:15:11,69.4865,88.3972,-32.8,96,28,4.23
363,Hofn,IS,2022-01-02 10:15:11,64.2539,-15.2082,22.23,61,9,25.03
364,Paramonga,PE,2022-01-02 10:15:12,-10.6667,-77.8333,67.98,88,82,5.23
365,Vao,NC,2022-01-02 10:15:12,-22.6667,167.4833,77.97,77,100,20.2
366,Luganville,VU,2022-01-02 10:15:13,-15.5333,167.1667,81.1,83,100,3.74
367,Yumen,CN,2022-01-02 10:15:13,40.2833,97.2,26.51,33,87,8.37
368,Qaqortoq,GL,2022-01-02 10:15:13,60.7167,-46.0333,21.7,80,100,6.22
369,Mahibadhoo,MV,2022-01-02 10:15:14,3.7833,72.9667,81.73,79,57,14.34
370,Palau,PW,2022-01-02 10:15:14,7.503,134.621,80.56,78,75,5.75
371,Neuruppin,DE,2022-01-02 10:14:32,52.9282,12.8031,52.34,82,100,10.45
372,Sambava,MG,2022-01-02 10:15:15,-14.2667,50.1667,85.86,66,100,9.82
373,Ojinaga,MX,2022-01-02 10:15:16,29.5667,-104.4167,45.55,39,1,16.11
374,Narsaq,GL,2022-01-02 10:15:16,60.9167,-46.05,21.42,87,100,6.24
375,Egvekinot,RU,2022-01-02 10:12:17,66.3167,-179.1667,5.38,96,100,1.14
376,Tevaitoa,PF,2022-01-02 10:15:17,-16.7833,-151.5,81.03,78,94,14.07
377,Adet,ET,2022-01-02 10:15:18,11.2644,37.4888,68.99,42,44,7.09
378,Tignere,CM,2022-01-02 10:15:18,7.3667,12.65,80.53,16,42,6.33
379,Najran,SA,2022-01-02 10:15:18,17.4924,44.1277,77.65,32,99,18.97
380,Road Town,VG,2022-01-02 10:15:19,18.4167,-64.6167,75.99,61,43,16.42
381,Los Llanos De Aridane,ES,2022-01-02 10:15:19,28.6585,-17.9182,72.12,32,0,1.99
382,Dondo,MZ,2022-01-02 10:15:19,-19.6094,34.7431,87.31,56,96,3.33
383,Mayskiy,RU,2022-01-02 10:15:20,47.6931,40.1025,33.44,94,100,13.85
384,Agadir,MA,2022-01-02 10:11:08,30.4202,-9.5982,64.85,27,0,4.5
385,Clyde River,CA,2022-01-02 10:15:20,70.4692,-68.5914,-9.17,77,100,4.61
386,Cabo San Lucas,MX,2022-01-02 10:15:21,22.8909,-109.9124,67.51,81,14,3.89
387,Koumac,NC,2022-01-02 10:15:21,-20.5667,164.2833,80.46,84,100,7.63
388,Borsa,RO,2022-01-02 10:15:21,47.6553,24.6633,39.92,92,92,3.38
389,Gillette,US,2022-01-02 10:15:22,44.2911,-105.5022,19.24,62,1,8.99
390,Oranjestad,AW,2022-01-02 10:15:22,12.524,-70.027,75.9,94,5,5.01
391,Jimeta,NG,2022-01-02 10:15:23,9.2833,12.4667,86.86,14,36,6.22
392,Sterling,US,2022-01-02 10:15:24,39.0062,-77.4286,59.31,98,90,5.99
393,Vysotsk,RU,2022-01-02 10:15:24,60.6288,28.5705,12.87,88,100,3.71
394,Walvis Bay,NA,2022-01-02 10:15:24,-22.9575,14.5053,65.08,64,5,11.36
395,Mikhaylovka,RU,2022-01-02 10:15:25,50.06,43.2379,29.79,94,100,12.44
396,Appleton,US,2022-01-02 10:15:25,44.2619,-88.4154,14.32,75,75,3.0
397,Hovd,MN,2022-01-02 10:15:25,48.0056,91.6419,-0.31,88,2,0.13
398,Zhigansk,RU,2022-01-02 10:15:26,66.7697,123.3711,-46.14,99,76,7.16
399,Komyshnya,UA,2022-01-02 10:12:44,50.1859,33.684,23.31,84,68,13.2
400,Klyuchi,RU,2022-01-02 10:15:27,52.2667,79.1667,16.16,82,84,8.5
401,Ponta Delgada,PT,2022-01-02 10:15:27,37.7333,-25.6667,63.5,94,40,9.22
402,Yabelo,ET,2022-01-02 10:16:36,4.8833,38.0833,78.58,24,4,8.86
403,Talaya,RU,2022-01-02 10:16:40,61.3833,152.75,-23.44,98,100,7.49
404,Devils Lake,US,2022-01-02 10:16:43,48.1128,-98.8651,-16.06,80,1,3.0
405,Ahmadnagar,IN,2022-01-02 10:16:45,19.0833,74.7333,82.44,32,1,3.87
406,Meulaboh,ID,2022-01-02 10:16:46,4.1363,96.1285,78.78,82,100,6.55
407,Lata,PT,2022-01-02 10:16:49,40.1629,-8.3327,57.92,70,82,1.19
408,Port Hedland,AU,2022-01-02 10:16:50,-20.3167,118.5667,86.05,70,0,18.41
409,San Felipe,VE,2022-01-02 10:16:53,10.3399,-68.7425,69.58,89,80,2.71
410,Grand Gaube,MU,2022-01-02 10:16:56,-20.0064,57.6608,84.6,60,63,11.01
411,Tyup,KG,2022-01-02 10:16:58,42.7276,78.3648,25.25,84,80,1.63
412,Arrifes,PT,2022-01-02 10:16:59,37.7667,-25.7,61.23,94,40,9.22
413,Constitucion,CL,2022-01-02 10:17:01,-35.3333,-72.4167,54.79,87,9,3.33
414,Pangnirtung,CA,2022-01-02 10:17:03,66.1451,-65.7125,17.13,71,100,9.71
415,Vanimo,PG,2022-01-02 10:17:06,-2.6741,141.3028,79.21,87,100,9.73
416,Saint-Joseph,RE,2022-01-02 10:17:08,-21.3667,55.6167,80.98,73,49,3.87
417,Sonoita,MX,2022-01-02 10:17:11,31.85,-112.8333,40.53,39,2,8.19
418,Nome,US,2022-01-02 10:17:15,64.5011,-165.4064,-8.84,70,1,3.44
419,Cairns,AU,2022-01-02 10:13:20,-16.9167,145.7667,85.06,94,76,4.61
420,Moose Factory,CA,2022-01-02 10:17:24,51.2585,-80.6094,-22.0,76,1,3.44
421,Chernyshevskiy,RU,2022-01-02 10:17:32,63.0128,112.4714,-21.28,99,100,2.82
422,Srednekolymsk,RU,2022-01-02 10:17:36,67.45,153.6833,-19.1,98,100,10.67
423,Palma Del Rio,ES,2022-01-02 10:17:38,37.7002,-5.2812,61.07,56,100,4.12
424,Garautha,IN,2022-01-02 10:17:40,25.5667,79.3,68.58,33,86,4.52
425,Valleyview,CA,2022-01-02 10:17:42,55.0667,-117.2859,8.64,85,91,17.27
426,Verkhoturye,RU,2022-01-02 10:15:49,58.8627,60.8054,21.6,95,100,4.68
427,Kiunga,PG,2022-01-02 10:17:45,-6.1219,141.2906,75.78,98,100,1.21
428,Port Augusta,AU,2022-01-02 10:17:47,-32.5,137.7667,84.7,69,5,19.35
429,Portage,US,2022-01-02 10:17:49,41.1667,-81.1998,36.82,89,90,4.61
430,Faanui,PF,2022-01-02 10:17:49,-16.4833,-151.75,81.41,76,85,13.33
431,Oil City,US,2022-01-02 10:17:50,41.4339,-79.7064,42.3,97,90,1.99
432,Doclin,RO,2022-01-02 10:17:50,45.2969,21.6539,50.13,82,48,4.65
433,Teya,RU,2022-01-02 10:17:52,60.3778,92.6267,6.48,94,100,6.44
434,Rovaniemi,FI,2022-01-02 10:15:16,66.5,25.7167,4.41,85,0,10.36
435,Tanggu,CN,2022-01-02 10:17:56,39.0211,117.6469,28.36,41,92,5.44
436,Namibe,AO,2022-01-02 10:17:56,-15.1961,12.1522,77.72,63,21,11.95
437,Umm Lajj,SA,2022-01-02 10:17:57,25.0213,37.2685,68.5,52,24,11.21
438,Vanavara,RU,2022-01-02 10:17:59,60.34,102.2797,-17.57,97,85,3.65
439,Tskneti,GE,2022-01-02 10:18:00,41.6939,44.6937,42.3,58,85,5.21
440,Rawson,AR,2022-01-02 10:18:01,-43.3002,-65.1023,66.7,46,94,19.1
441,Batagay,RU,2022-01-02 10:18:02,67.6333,134.6333,-57.1,99,70,1.43
442,Cooma,AU,2022-01-02 10:18:06,-36.2333,149.1333,62.37,94,90,6.91
443,Mirnyy,RU,2022-01-02 10:18:07,62.5353,113.9611,-20.63,96,100,5.03
444,Aksu,CN,2022-01-02 10:18:07,41.1231,80.2644,32.85,35,93,4.23
445,Lazaro Cardenas,MX,2022-01-02 10:18:08,17.9583,-102.2,70.03,87,0,4.68
446,Westport,US,2022-01-02 10:15:15,41.1415,-73.3579,53.42,98,90,1.01
447,Teguldet,RU,2022-01-02 10:19:10,57.3064,88.1667,8.96,88,100,8.5
448,Savannah Bight,HN,2022-01-02 10:19:11,16.45,-85.85,79.0,79,10,23.4
449,Sayyan,YE,2022-01-02 10:17:41,15.1718,44.3244,60.91,43,99,14.36
450,Kirkland Lake,CA,2022-01-02 10:19:12,48.1446,-80.0377,-15.77,76,100,3.27
451,Otane,NZ,2022-01-02 10:19:12,-39.8833,176.6333,67.01,96,83,2.39
452,Canutama,BR,2022-01-02 10:19:13,-6.5339,-64.3831,73.38,98,98,2.53
453,Mayumba,GA,2022-01-02 10:19:14,-3.432,10.6554,80.47,79,100,5.23
454,Samarai,PG,2022-01-02 10:19:14,-10.6167,150.6667,83.19,79,97,12.41
455,Orlik,RU,2022-01-02 10:19:15,52.5178,99.825,-7.08,95,66,3.13
456,Evanston,US,2022-01-02 10:19:17,42.0411,-87.6901,24.8,90,90,3.0
457,Mahudha,IN,2022-01-02 10:19:18,22.8167,72.9333,85.98,36,1,6.93
458,Paita,PE,2022-01-02 10:19:19,-5.0892,-81.1144,69.04,81,89,7.96
459,Suntar,RU,2022-01-02 10:19:19,62.1444,117.6319,-11.88,98,100,3.58
460,Fare,PF,2022-01-02 10:19:20,-16.7,-151.0167,80.08,80,100,13.76
461,Chifeng,CN,2022-01-02 10:19:21,42.2683,118.9636,18.43,34,79,5.75
462,Tavricheskoye,RU,2022-01-02 10:19:21,54.5851,73.6395,17.51,89,100,6.69
463,Aklavik,CA,2022-01-02 10:19:22,68.2191,-135.0107,-22.97,89,100,21.61
464,Ugoofaaru,MV,2022-01-02 10:19:23,5.6667,73.0,82.0,77,26,16.87
465,Dwarka,IN,2022-01-02 10:19:23,22.2394,68.9678,77.11,50,0,12.41
466,Bavly,RU,2022-01-02 10:19:24,54.393,53.2602,30.54,96,100,15.68
467,Livingston,GB,2022-01-02 10:19:25,55.9029,-3.5226,47.8,81,0,17.27
468,Caravelas,BR,2022-01-02 10:19:25,-17.7125,-39.2481,77.61,81,99,5.77
469,Bagdarin,RU,2022-01-02 10:19:26,54.4333,113.6,-15.39,94,100,3.22
470,Makakilo City,US,2022-01-02 10:19:27,21.3469,-158.0858,68.61,84,20,4.61
471,Ca Mau,VN,2022-01-02 10:19:27,9.1769,105.15,82.4,56,92,12.26
472,Obera,AR,2022-01-02 10:19:28,-27.4871,-55.1199,74.43,53,45,3.89
473,Odweyne,SO,2022-01-02 10:19:29,9.4092,45.064,81.12,35,1,4.7
474,Vinh,VN,2022-01-02 10:19:29,18.6667,105.6667,65.19,87,100,3.87
475,Tartagal,AR,2022-01-02 10:19:30,-22.5164,-63.8013,72.66,89,10,3.22
476,Kisangani,CD,2022-01-02 10:19:31,0.5167,25.2,92.23,46,20,0.49
477,Mamurras,AL,2022-01-02 10:19:31,41.5775,19.6922,59.14,55,0,0.0
478,Sulangan,PH,2022-01-02 10:19:32,11.1373,123.7228,75.96,90,100,12.71
479,Hirara,JP,2022-01-02 10:19:33,24.8,125.2833,66.47,82,75,17.27
480,Parrita,CR,2022-01-02 10:19:34,9.5201,-84.3225,74.97,71,52,4.99
481,Dingle,PH,2022-01-02 10:19:34,10.9995,122.6711,73.33,94,100,9.91
482,Manyana,BW,2022-01-02 10:19:35,-23.4,21.7167,90.05,24,0,6.35
483,Saint-Paul,RE,2022-01-02 10:17:18,-21.0096,55.2707,82.51,79,59,2.33
484,Dunedin,NZ,2022-01-02 10:19:36,-45.8742,170.5036,62.69,82,100,7.09
485,Calama,CL,2022-01-02 10:16:07,-22.4667,-68.9333,54.34,31,0,3.2
486,Banjarmasin,ID,2022-01-02 10:19:37,-3.3244,114.591,82.54,89,100,2.64
487,Surt,LY,2022-01-02 10:19:38,31.2089,16.5887,64.38,73,63,16.17
488,Birjand,IR,2022-01-02 10:16:51,32.8663,59.2211,54.07,66,90,9.22
489,Villa Guerrero,MX,2022-01-02 10:19:40,18.8667,-99.65,47.5,43,0,5.03
490,Port Moresby,PG,2022-01-02 10:19:40,-9.4431,147.1797,80.71,77,100,4.25
491,Puerto Escondido,MX,2022-01-02 10:19:41,15.85,-97.0667,74.07,70,1,4.99
492,Yeppoon,AU,2022-01-02 10:19:42,-23.1333,150.7333,85.78,72,38,12.37
493,Zholymbet,KZ,2022-01-02 10:19:42,51.7433,71.7122,13.12,90,78,7.67
494,Christchurch,NZ,2022-01-02 10:20:43,-43.5333,172.6333,67.91,77,100,3.0
495,Turayf,SA,2022-01-02 10:20:44,31.6725,38.6637,50.25,87,75,9.22
496,Abnub,EG,2022-01-02 10:20:44,27.2696,31.1511,62.94,50,0,11.92
497,South Sioux City,US,2022-01-02 10:20:45,42.4739,-96.4136,-6.48,77,1,3.44
498,Marsh Harbour,BS,2022-01-02 10:20:46,26.5412,-77.0636,74.73,75,0,12.33
499,Sibolga,ID,2022-01-02 10:20:46,1.7427,98.7792,74.35,94,100,2.59
500,Kurduvadi,IN,2022-01-02 10:20:47,18.0833,75.4333,84.74,31,3,6.17
501,Sapa,PH,2022-01-02 10:20:47,5.1544,120.3241,80.02,75,80,1.32
502,Vernon,CA,2022-01-02 10:20:48,50.2581,-119.2691,14.61,71,100,3.44
503,Solnechnyy,RU,2022-01-02 10:20:49,50.7214,136.6319,-6.21,97,100,3.49
504,Beloha,MG,2022-01-02 10:20:49,-25.1667,45.05,92.39,32,3,12.08
505,Acandi,CO,2022-01-02 10:20:50,8.5063,-77.2778,76.32,91,99,3.38
506,Esperance,AU,2022-01-02 10:20:50,-33.8667,121.9,65.88,67,7,17.52
507,Nizwa,OM,2022-01-02 10:20:51,22.9333,57.5333,74.55,51,12,7.07
508,Tshikapa,CD,2022-01-02 10:20:52,-6.4167,20.8,84.2,69,69,1.86
509,Hagersville,CA,2022-01-02 10:20:52,42.9668,-80.0497,27.1,95,100,13.47
510,Srandakan,ID,2022-01-02 10:20:53,-7.9386,110.2506,68.74,74,79,7.16
511,Shenjiamen,CN,2022-01-02 10:20:54,29.9576,122.298,47.44,73,2,10.13
512,Komsomolskiy,UZ,2022-01-02 10:20:55,40.4272,71.7189,48.92,25,88,2.3
513,Tondano,ID,2022-01-02 10:17:28,1.3038,124.9112,71.69,96,100,2.93
514,Cavalcante,BR,2022-01-02 10:20:56,-13.7975,-47.4583,66.92,98,100,2.1
515,Waingapu,ID,2022-01-02 10:20:57,-9.6567,120.2641,82.17,80,100,4.05
516,Mandera,KE,2022-01-02 10:17:54,3.9366,41.867,91.49,31,0,7.63
517,Polunochnoye,RU,2022-01-02 10:20:58,60.8697,60.4153,11.97,96,100,2.13
518,Cabedelo,BR,2022-01-02 10:20:58,-6.9811,-34.8339,79.47,74,99,13.11
519,La Rioja,ES,2022-01-02 10:20:59,42.25,-2.5,33.58,49,100,5.26
520,La Ronge,CA,2022-01-02 10:21:00,55.1001,-105.2842,-9.15,70,90,8.05
521,Kokoda,PG,2022-01-02 10:21:01,-8.8785,147.7407,76.66,91,100,3.27
522,Waw,SS,2022-01-02 10:21:02,7.7029,27.9953,91.17,14,52,8.08
523,Kabalo,CD,2022-01-02 10:21:03,-6.05,26.9167,84.74,64,99,1.41
524,Litovko,RU,2022-01-02 10:21:03,49.2361,135.1742,-2.16,86,100,11.83
525,Khoy,IR,2022-01-02 10:21:04,38.5504,44.9535,31.3,72,15,0.6
526,Kharovsk,RU,2022-01-02 10:21:05,59.9642,40.1912,15.26,90,99,10.74
527,Aden,YE,2022-01-02 10:17:01,12.7794,45.0367,79.11,68,52,14.52
528,Merauke,ID,2022-01-02 10:19:26,-8.4667,140.3333,79.97,85,97,7.4
529,Sabha,LY,2022-01-02 10:21:08,27.0377,14.4283,58.98,54,0,8.66
530,Grants,US,2022-01-02 10:20:15,35.1473,-107.8514,5.45,72,0,5.08
531,Rani,IN,2022-01-02 10:21:09,25.3503,73.3089,77.27,32,56,4.81
532,Poco Verde,BR,2022-01-02 10:21:10,-10.7083,-38.1833,74.19,83,100,6.58
533,Muisne,EC,2022-01-02 10:21:11,0.6,-80.0333,74.44,87,100,7.14
534,Makat,KZ,2022-01-02 10:21:11,47.6469,53.3463,35.6,83,99,12.35
535,Leningradskiy,RU,2022-01-02 10:21:12,69.3833,178.4167,5.22,91,100,10.6
536,Gubkinskiy,RU,2022-01-02 10:17:41,64.434,76.5026,9.75,96,100,2.86
537,Vestmanna,FO,2022-01-02 10:21:13,62.1564,-7.1664,34.72,87,75,24.16
538,Eyl,SO,2022-01-02 10:21:13,7.9803,49.8164,83.43,53,1,15.64
539,Bumba,CD,2022-01-02 10:21:14,2.1833,22.4667,91.06,45,100,2.68
540,Rundu,NA,2022-01-02 10:21:15,-17.9333,19.7667,94.86,25,8,7.54
541,Colares,PT,2022-01-02 10:22:15,38.7992,-9.4469,64.33,87,75,3.0
542,Mazamari,PE,2022-01-02 10:22:16,-11.3258,-74.5308,70.83,97,100,2.19
543,Eirunepe,BR,2022-01-02 10:22:17,-6.6603,-69.8736,71.15,99,97,2.24
544,Mutoko,ZW,2022-01-02 10:22:17,-17.397,32.2268,76.46,58,98,8.19
545,Castiglione Del Lago,IT,2022-01-02 10:19:45,43.1271,12.0453,51.55,92,79,3.67
546,Kralendijk,BQ,2022-01-02 10:20:05,12.15,-68.2667,76.98,83,20,18.41
547,Fremont,US,2022-01-02 10:19:49,37.5483,-121.9886,47.01,61,1,0.0
548,Wasilla,US,2022-01-02 10:22:21,61.5814,-149.4394,8.02,86,87,0.47
549,Gannan,CN,2022-01-02 10:22:22,47.9147,123.5031,-4.04,75,0,6.69
